105.1937 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
105.1950 	INFO 	Loaded monitor calibration from ['2023_02_15 11:47']
106.3168 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002286E8125E0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002286E812580>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002286E8123D0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022873D5BAF0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
106.3169 	EXP 	window1: mouseVisible = True
106.3169 	EXP 	window1: backgroundImage = ''
106.3169 	EXP 	window1: backgroundFit = 'none'
106.3171 	EXP 	window1: mouseVisible = True
106.3174 	EXP 	window1: mouseVisible = True
106.3191 	EXP 	window1: mouseVisible = True
106.3198 	EXP 	window1: mouseVisible = True
106.3370 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3389 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3407 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3427 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3446 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3461 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3478 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3498 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3513 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3527 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3548 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3566 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3583 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3601 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3617 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3635 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3655 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3669 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3684 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
106.3705 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
